fecha,geografia,variable,valor,unidad,fuente
2024-12-07,Cauca,temp_min,15.0,°C,open-meteo
2024-12-07,Huila,precipitacion,20.2,mm,open-meteo
2024-12-07,Huila,temp_max,24.5,°C,open-meteo
2024-12-07,Huila,temp_min,16.5,°C,open-meteo
2024-12-07,Nariño,precipitacion,24.2,mm,open-meteo
2024-12-07,Nariño,temp_max,21.5,°C,open-meteo
2024-12-07,Nariño,temp_min,15.2,°C,open-meteo
2024-12-07,Quindío,precipitacion,4.0,mm,open-meteo
2024-12-07,Quindío,temp_max,23.1,°C,open-meteo
2024-12-07,Quindío,temp_min,16.1,°C,open-meteo
2024-12-07,Risaralda,precipitacion,15.6,mm,open-meteo
2024-12-07,Risaralda,temp_max,24.8,°C,open-meteo
2024-12-07,Risaralda,temp_min,16.5,°C,open-meteo
2024-12-07,Tolima,precipitacion,5.2,mm,open-meteo
2024-12-07,Tolima,temp_max,22.6,°C,open-meteo
2024-12-07,Tolima,temp_min,13.9,°C,open-meteo
2024-12-08,Antioquia,precipitacion,0.1,mm,open-meteo
2024-12-08,Antioquia,temp_max,29.5,°C,open-meteo
2024-12-08,Antioquia,temp_min,16.7,°C,open-meteo
2024-12-08,COLOMBIA,precio_interno_referencia,2860000.0,COP/carga_125kg,FNC
2024-12-08,Caldas,precipitacion,1.7,mm,open-meteo
2024-12-08,Caldas,temp_max,20.9,°C,open-meteo
2024-12-08,Caldas,temp_min,9.5,°C,open-meteo
2024-12-08,Cauca,precipitacion,5.5,mm,open-meteo
2024-12-08,Cauca,temp_max,23.5,°C,open-meteo
2024-12-08,Cauca,temp_min,14.6,°C,open-meteo
2024-12-08,Huila,precipitacion,5.4,mm,open-meteo
2024-12-08,Huila,temp_max,25.6,°C,open-meteo
2024-12-08,Huila,temp_min,15.9,°C,open-meteo
2024-12-08,Nariño,precipitacion,8.3,mm,open-meteo
2024-12-08,Nariño,temp_max,20.9,°C,open-meteo
2024-12-08,Nariño,temp_min,14.9,°C,open-meteo
2024-12-08,Quindío,precipitacion,8.9,mm,open-meteo
2024-12-08,Quindío,temp_max,23.3,°C,open-meteo
2024-12-08,Quindío,temp_min,16.1,°C,open-meteo
2024-12-08,Risaralda,precipitacion,6.8,mm,open-meteo
2024-12-08,Risaralda,temp_max,25.4,°C,open-meteo
2024-12-08,Risaralda,temp_min,16.3,°C,open-meteo
2024-12-08,Tolima,precipitacion,11.8,mm,open-meteo
2024-12-08,Tolima,temp_max,23.1,°C,open-meteo
2024-12-08,Tolima,temp_min,13.2,°C,open-meteo
2024-12-09,Antioquia,precipitacion,0.6,mm,open-meteo
2024-12-09,Antioquia,temp_max,28.5,°C,open-meteo
2024-12-09,Antioquia,temp_min,16.6,°C,open-meteo
2024-12-09,COLOMBIA,fx_usd_local,4376.15234375,COP/USD,yfinance
2024-12-09,COLOMBIA,precio_interno_referencia,2832000.0,COP/carga_125kg,FNC
2024-12-09,Caldas,precipitacion,1.6,mm,open-meteo
2024-12-09,Caldas,temp_max,21.6,°C,open-meteo
2024-12-09,Caldas,temp_min,10.7,°C,open-meteo
2024-12-09,Cauca,precipitacion,2.2,mm,open-meteo
2024-12-09,Cauca,temp_max,23.4,°C,open-meteo
2024-12-09,Cauca,temp_min,15.0,°C,open-meteo
2024-12-09,GLOBAL,precio_cafe_arabica,332.29998779296875,USc/lb,yfinance
2024-12-09,Huila,precipitacion,1.1,mm,open-meteo
2024-12-09,Huila,temp_max,25.5,°C,open-meteo
2024-12-09,Huila,temp_min,13.7,°C,open-meteo
2024-12-09,Nariño,precipitacion,2.3,mm,open-meteo
2024-12-09,Nariño,temp_max,21.7,°C,open-meteo
2024-12-09,Nariño,temp_min,14.2,°C,open-meteo
2024-12-09,Quindío,precipitacion,4.1,mm,open-meteo
2024-12-09,Quindío,temp_max,24.0,°C,open-meteo
2024-12-09,Quindío,temp_min,15.1,°C,open-meteo
2024-12-09,Risaralda,precipitacion,1.2,mm,open-meteo
2024-12-09,Risaralda,temp_max,25.5,°C,open-meteo
2024-12-09,Risaralda,temp_min,15.8,°C,open-meteo
2024-12-09,Tolima,precipitacion,8.9,mm,open-meteo
2024-12-09,Tolima,temp_max,24.0,°C,open-meteo
2024-12-09,Tolima,temp_min,13.7,°C,open-meteo
2024-12-10,Antioquia,precipitacion,1.4,mm,open-meteo
2024-12-10,Antioquia,temp_max,29.5,°C,open-meteo
2024-12-10,Antioquia,temp_min,16.8,°C,open-meteo
2024-12-10,COLOMBIA,fx_usd_local,4391.10009765625,COP/USD,yfinance
2024-12-10,COLOMBIA,precio_interno_referencia,2865000.0,COP/carga_125kg,FNC
2024-12-10,Caldas,precipitacion,2.6,mm,open-meteo
2024-12-10,Caldas,temp_max,21.1,°C,open-meteo
2024-12-10,Caldas,temp_min,9.5,°C,open-meteo
2024-12-10,Cauca,precipitacion,2.3,mm,open-meteo
2024-12-10,Cauca,temp_max,23.1,°C,open-meteo
2024-12-10,Cauca,temp_min,14.4,°C,open-meteo
2024-12-10,GLOBAL,precio_cafe_arabica,335.6499938964844,USc/lb,yfinance
2024-12-10,Huila,precipitacion,5.1,mm,open-meteo
2024-12-10,Huila,temp_max,25.3,°C,open-meteo
2024-12-10,Huila,temp_min,15.6,°C,open-meteo
2024-12-10,Nariño,precipitacion,1.7,mm,open-meteo
2024-12-10,Nariño,temp_max,21.1,°C,open-meteo
2024-12-10,Nariño,temp_min,14.0,°C,open-meteo
2024-12-10,Quindío,precipitacion,18.3,mm,open-meteo
2024-12-10,Quindío,temp_max,24.3,°C,open-meteo
2024-12-10,Quindío,temp_min,15.6,°C,open-meteo
2024-12-10,Risaralda,precipitacion,2.8,mm,open-meteo
2024-12-10,Risaralda,temp_max,25.7,°C,open-meteo
2024-12-10,Risaralda,temp_min,15.7,°C,open-meteo
2024-12-10,Tolima,precipitacion,4.5,mm,open-meteo
2024-12-10,Tolima,temp_max,23.8,°C,open-meteo
2024-12-10,Tolima,temp_min,13.9,°C,open-meteo
2024-12-11,Antioquia,precipitacion,2.1,mm,open-meteo
2024-12-11,Antioquia,temp_max,29.9,°C,open-meteo
2024-12-11,Antioquia,temp_min,17.4,°C,open-meteo
2024-12-11,COLOMBIA,fx_usd_local,4366.75,COP/USD,yfinance
2024-12-11,COLOMBIA,precio_interno_referencia,2723000.0,COP/carga_125kg,FNC
2024-12-11,Caldas,precipitacion,2.4,mm,open-meteo
2024-12-11,Caldas,temp_max,21.3,°C,open-meteo
2024-12-11,Caldas,temp_min,8.9,°C,open-meteo
2024-12-11,Cauca,precipitacion,2.8,mm,open-meteo
2024-12-11,Cauca,temp_max,23.3,°C,open-meteo
2024-12-11,Cauca,temp_min,15.5,°C,open-meteo
2024-12-11,GLOBAL,precio_cafe_arabica,321.70001220703125,USc/lb,yfinance
2024-12-11,Huila,precipitacion,1.3,mm,open-meteo
2024-12-11,Huila,temp_max,26.6,°C,open-meteo
2024-12-11,Huila,temp_min,14.5,°C,open-meteo
2024-12-11,Nariño,precipitacion,6.0,mm,open-meteo
2024-12-11,Nariño,temp_max,20.6,°C,open-meteo
2024-12-11,Nariño,temp_min,12.6,°C,open-meteo
2024-12-11,Quindío,precipitacion,10.9,mm,open-meteo
2024-12-11,Quindío,temp_max,24.0,°C,open-meteo
2024-12-11,Quindío,temp_min,14.1,°C,open-meteo
2024-12-11,Risaralda,precipitacion,11.3,mm,open-meteo
2024-12-11,Risaralda,temp_max,25.6,°C,open-meteo
2024-12-11,Risaralda,temp_min,17.0,°C,open-meteo
2024-12-11,Tolima,precipitacion,9.7,mm,open-meteo
2024-12-11,Tolima,temp_max,24.3,°C,open-meteo
2024-12-11,Tolima,temp_min,13.0,°C,open-meteo
2024-12-12,Antioquia,precipitacion,0.0,mm,open-meteo
2024-12-12,Antioquia,temp_max,29.5,°C,open-meteo
2024-12-12,Antioquia,temp_min,16.8,°C,open-meteo
2024-12-12,COLOMBIA,fx_usd_local,4336.25,COP/USD,yfinance
2024-12-12,COLOMBIA,precio_interno_referencia,2730000.0,COP/carga_125kg,FNC
2024-12-12,Caldas,precipitacion,8.3,mm,open-meteo
2024-12-12,Caldas,temp_max,20.2,°C,open-meteo
2024-12-12,Caldas,temp_min,9.6,°C,open-meteo
2024-12-12,Cauca,precipitacion,9.6,mm,open-meteo
2024-12-12,Cauca,temp_max,23.3,°C,open-meteo
2024-12-12,Cauca,temp_min,13.5,°C,open-meteo
2024-12-12,GLOBAL,precio_cafe_arabica,322.6000061035156,USc/lb,yfinance
2024-12-12,Huila,precipitacion,0.3,mm,open-meteo
2024-12-12,Huila,temp_max,26.4,°C,open-meteo
2024-12-12,Huila,temp_min,14.1,°C,open-meteo
2024-12-12,Nariño,precipitacion,7.9,mm,open-meteo
2024-12-12,Nariño,temp_max,20.9,°C,open-meteo
2024-12-12,Nariño,temp_min,14.8,°C,open-meteo
2024-12-12,Quindío,precipitacion,5.9,mm,open-meteo
2024-12-12,Quindío,temp_max,23.8,°C,open-meteo
2024-12-12,Quindío,temp_min,14.4,°C,open-meteo
2024-12-12,Risaralda,precipitacion,15.0,mm,open-meteo
2024-12-12,Risaralda,temp_max,25.0,°C,open-meteo
2024-12-12,Risaralda,temp_min,14.9,°C,open-meteo
2024-12-12,Tolima,precipitacion,6.0,mm,open-meteo
2024-12-12,Tolima,temp_max,23.3,°C,open-meteo
2024-12-12,Tolima,temp_min,13.1,°C,open-meteo
2024-12-13,Antioquia,precipitacion,0.0,mm,open-meteo
2024-12-13,Antioquia,temp_max,27.9,°C,open-meteo
2024-12-13,Antioquia,temp_min,17.6,°C,open-meteo
2024-12-13,COLOMBIA,fx_usd_local,4343.259765625,COP/USD,yfinance
2024-12-13,COLOMBIA,precio_interno_referencia,2695000.0,COP/carga_125kg,FNC
2024-12-13,Caldas,precipitacion,10.4,mm,open-meteo
2024-12-13,Caldas,temp_max,20.1,°C,open-meteo
2024-12-13,Caldas,temp_min,10.2,°C,open-meteo
2024-12-13,Cauca,precipitacion,24.0,mm,open-meteo
2024-12-13,Cauca,temp_max,23.4,°C,open-meteo
2024-12-13,Cauca,temp_min,13.0,°C,open-meteo
2024-12-13,GLOBAL,precio_cafe_arabica,320.8500061035156,USc/lb,yfinance
2024-12-13,Huila,precipitacion,0.8,mm,open-meteo
2024-12-13,Huila,temp_max,27.8,°C,open-meteo
2024-12-13,Huila,temp_min,15.4,°C,open-meteo
2024-12-13,Nariño,precipitacion,25.2,mm,open-meteo
2024-12-13,Nariño,temp_max,20.6,°C,open-meteo
2024-12-13,Nariño,temp_min,14.8,°C,open-meteo
2024-12-13,Quindío,precipitacion,14.3,mm,open-meteo
2024-12-13,Quindío,temp_max,22.5,°C,open-meteo
2024-12-13,Quindío,temp_min,16.2,°C,open-meteo
2024-12-13,Risaralda,precipitacion,4.1,mm,open-meteo
2024-12-13,Risaralda,temp_max,22.9,°C,open-meteo
2024-12-13,Risaralda,temp_min,16.5,°C,open-meteo
2024-12-13,Tolima,precipitacion,11.9,mm,open-meteo
2024-12-13,Tolima,temp_max,22.7,°C,open-meteo
2024-12-13,Tolima,temp_min,13.8,°C,open-meteo
2024-12-14,Antioquia,precipitacion,1.0,mm,open-meteo
2024-12-14,Antioquia,temp_max,26.8,°C,open-meteo
2024-12-14,Antioquia,temp_min,17.5,°C,open-meteo
2024-12-14,COLOMBIA,precio_interno_referencia,2695000.0,COP/carga_125kg,FNC
2024-12-14,Caldas,precipitacion,5.4,mm,open-meteo
2024-12-14,Caldas,temp_max,19.7,°C,open-meteo
2024-12-14,Caldas,temp_min,11.7,°C,open-meteo
2024-12-14,Cauca,precipitacion,9.8,mm,open-meteo
2024-12-14,Cauca,temp_max,21.8,°C,open-meteo
2024-12-14,Cauca,temp_min,14.8,°C,open-meteo
2024-12-14,Huila,precipitacion,4.9,mm,open-meteo
2024-12-14,Huila,temp_max,25.4,°C,open-meteo
2024-12-14,Huila,temp_min,16.5,°C,open-meteo
2024-12-14,Nariño,precipitacion,56.6,mm,open-meteo
2024-12-14,Nariño,temp_max,21.5,°C,open-meteo
2024-12-14,Nariño,temp_min,15.1,°C,open-meteo
2024-12-14,Quindío,precipitacion,2.8,mm,open-meteo
2024-12-14,Quindío,temp_max,23.8,°C,open-meteo
2024-12-14,Quindío,temp_min,15.9,°C,open-meteo
2024-12-14,Risaralda,precipitacion,2.1,mm,open-meteo
2024-12-14,Risaralda,temp_max,23.8,°C,open-meteo
2024-12-14,Risaralda,temp_min,15.8,°C,open-meteo
2024-12-14,Tolima,precipitacion,7.0,mm,open-meteo
2024-12-14,Tolima,temp_max,22.3,°C,open-meteo
2024-12-14,Tolima,temp_min,15.8,°C,open-meteo
2024-12-15,Antioquia,precipitacion,3.4,mm,open-meteo
2024-12-15,Antioquia,temp_max,22.6,°C,open-meteo
2024-12-15,Antioquia,temp_min,18.9,°C,open-meteo
2024-12-15,COLOMBIA,precio_interno_referencia,2695000.0,COP/carga_125kg,FNC
2024-12-15,Caldas,precipitacion,3.8,mm,open-meteo
2024-12-15,Caldas,temp_max,17.0,°C,open-meteo
2024-12-15,Caldas,temp_min,11.6,°C,open-meteo
2024-12-15,Cauca,precipitacion,18.4,mm,open-meteo
2024-12-15,Cauca,temp_max,20.4,°C,open-meteo
2024-12-15,Cauca,temp_min,15.5,°C,open-meteo
2024-12-15,Huila,precipitacion,15.7,mm,open-meteo
2024-12-15,Huila,temp_max,24.1,°C,open-meteo
2024-12-15,Huila,temp_min,16.6,°C,open-meteo
2024-12-15,Nariño,precipitacion,34.2,mm,open-meteo
2024-12-15,Nariño,temp_max,21.0,°C,open-meteo
2024-12-15,Nariño,temp_min,15.4,°C,open-meteo
2024-12-15,Quindío,precipitacion,9.3,mm,open-meteo
2024-12-15,Quindío,temp_max,22.9,°C,open-meteo
2024-12-15,Quindío,temp_min,14.9,°C,open-meteo
2024-12-15,Risaralda,precipitacion,15.3,mm,open-meteo
2024-12-15,Risaralda,temp_max,23.0,°C,open-meteo
2024-12-15,Risaralda,temp_min,16.8,°C,open-meteo
2024-12-15,Tolima,precipitacion,2.9,mm,open-meteo
2024-12-15,Tolima,temp_max,22.1,°C,open-meteo
2024-12-15,Tolima,temp_min,16.4,°C,open-meteo
2024-12-16,Antioquia,precipitacion,5.6,mm,open-meteo
2024-12-16,Antioquia,temp_max,25.9,°C,open-meteo
2024-12-16,Antioquia,temp_min,17.1,°C,open-meteo
2024-12-16,COLOMBIA,fx_usd_local,4292.17236328125,COP/USD,yfinance
2024-12-16,COLOMBIA,precio_interno_referencia,2770000.0,COP/carga_125kg,FNC
2024-12-16,Caldas,precipitacion,11.5,mm,open-meteo
2024-12-16,Caldas,temp_max,17.3,°C,open-meteo
2024-12-16,Caldas,temp_min,10.3,°C,open-meteo
2024-12-16,Cauca,precipitacion,4.2,mm,open-meteo
2024-12-16,Cauca,temp_max,21.3,°C,open-meteo
2024-12-16,Cauca,temp_min,14.2,°C,open-meteo
2024-12-16,GLOBAL,precio_cafe_arabica,328.75,USc/lb,yfinance
2024-12-16,Huila,precipitacion,13.6,mm,open-meteo
2024-12-16,Huila,temp_max,25.4,°C,open-meteo
2024-12-16,Huila,temp_min,15.8,°C,open-meteo
2024-12-16,Nariño,precipitacion,1.1,mm,open-meteo
2024-12-16,Nariño,temp_max,20.5,°C,open-meteo
2024-12-16,Nariño,temp_min,14.6,°C,open-meteo
2024-12-16,Quindío,precipitacion,24.6,mm,open-meteo
2024-12-16,Quindío,temp_max,21.1,°C,open-meteo
2024-12-16,Quindío,temp_min,16.2,°C,open-meteo
2024-12-16,Risaralda,precipitacion,2.9,mm,open-meteo
2024-12-16,Risaralda,temp_max,22.0,°C,open-meteo
2024-12-16,Risaralda,temp_min,16.4,°C,open-meteo
2024-12-16,Tolima,precipitacion,15.5,mm,open-meteo
2024-12-16,Tolima,temp_max,21.4,°C,open-meteo
2024-12-16,Tolima,temp_min,15.0,°C,open-meteo
2024-12-17,Antioquia,precipitacion,5.3,mm,open-meteo
2024-12-17,Antioquia,temp_max,29.4,°C,open-meteo
2024-12-17,Antioquia,temp_min,17.5,°C,open-meteo
2024-12-17,COLOMBIA,fx_usd_local,4317.0498046875,COP/USD,yfinance
2024-12-17,COLOMBIA,precio_interno_referencia,2762000.0,COP/carga_125kg,FNC
2024-12-17,Caldas,precipitacion,7.7,mm,open-meteo
2024-12-17,Caldas,temp_max,20.6,°C,open-meteo
2024-12-17,Caldas,temp_min,10.8,°C,open-meteo
2024-12-17,Cauca,precipitacion,1.4,mm,open-meteo
2024-12-17,Cauca,temp_max,22.2,°C,open-meteo
2024-12-17,Cauca,temp_min,14.7,°C,open-meteo
2024-12-17,GLOBAL,precio_cafe_arabica,325.45001220703125,USc/lb,yfinance
2024-12-17,Huila,precipitacion,12.1,mm,open-meteo
2024-12-17,Huila,temp_max,24.8,°C,open-meteo
2024-12-17,Huila,temp_min,15.4,°C,open-meteo
2024-12-17,Nariño,precipitacion,1.9,mm,open-meteo
2024-12-17,Nariño,temp_max,21.1,°C,open-meteo
2024-12-17,Nariño,temp_min,15.1,°C,open-meteo
2024-12-17,Quindío,precipitacion,17.1,mm,open-meteo
2024-12-17,Quindío,temp_max,24.6,°C,open-meteo
2024-12-17,Quindío,temp_min,14.5,°C,open-meteo
2024-12-17,Risaralda,precipitacion,3.8,mm,open-meteo
2024-12-17,Risaralda,temp_max,25.9,°C,open-meteo
2024-12-17,Risaralda,temp_min,16.6,°C,open-meteo
2024-12-17,Tolima,precipitacion,23.8,mm,open-meteo
2024-12-17,Tolima,temp_max,23.3,°C,open-meteo
2024-12-17,Tolima,temp_min,14.9,°C,open-meteo
2024-12-18,Antioquia,precipitacion,1.4,mm,open-meteo
2024-12-18,Antioquia,temp_max,27.7,°C,open-meteo
2024-12-18,Antioquia,temp_min,17.4,°C,open-meteo
2024-12-18,COLOMBIA,fx_usd_local,4343.77978515625,COP/USD,yfinance
2024-12-18,COLOMBIA,precio_interno_referencia,2850000.0,COP/carga_125kg,FNC
2024-12-18,Caldas,precipitacion,4.3,mm,open-meteo
2024-12-18,Caldas,temp_max,19.8,°C,open-meteo
2024-12-18,Caldas,temp_min,9.9,°C,open-meteo
2024-12-18,Cauca,precipitacion,4.4,mm,open-meteo
2024-12-18,Cauca,temp_max,23.0,°C,open-meteo
2024-12-18,Cauca,temp_min,15.3,°C,open-meteo
2024-12-18,GLOBAL,precio_cafe_arabica,333.1499938964844,USc/lb,yfinance
2024-12-18,Huila,precipitacion,9.4,mm,open-meteo
2024-12-18,Huila,temp_max,25.2,°C,open-meteo
2024-12-18,Huila,temp_min,14.6,°C,open-meteo
2024-12-18,Nariño,precipitacion,1.1,mm,open-meteo
2024-12-18,Nariño,temp_max,21.3,°C,open-meteo
2024-12-18,Nariño,temp_min,14.6,°C,open-meteo
2024-12-18,Quindío,precipitacion,10.6,mm,open-meteo
2024-12-18,Quindío,temp_max,23.2,°C,open-meteo
2024-12-18,Quindío,temp_min,14.4,°C,open-meteo
2024-12-18,Risaralda,precipitacion,6.6,mm,open-meteo
2024-12-18,Risaralda,temp_max,24.2,°C,open-meteo
2024-12-18,Risaralda,temp_min,16.4,°C,open-meteo
2024-12-18,Tolima,precipitacion,18.4,mm,open-meteo
2024-12-18,Tolima,temp_max,23.8,°C,open-meteo
2024-12-18,Tolima,temp_min,14.4,°C,open-meteo
2024-12-19,Antioquia,precipitacion,0.5,mm,open-meteo
2024-12-19,Antioquia,temp_max,27.4,°C,open-meteo
2024-12-19,Antioquia,temp_min,18.2,°C,open-meteo
2024-12-19,COLOMBIA,fx_usd_local,4371.33984375,COP/USD,yfinance
2024-12-19,COLOMBIA,precio_interno_referencia,2775000.0,COP/carga_125kg,FNC
2024-12-19,Caldas,precipitacion,10.3,mm,open-meteo
2024-12-19,Caldas,temp_max,19.5,°C,open-meteo
2024-12-19,Caldas,temp_min,10.2,°C,open-meteo
2024-12-19,Cauca,precipitacion,9.1,mm,open-meteo
2024-12-19,Cauca,temp_max,21.9,°C,open-meteo
2024-12-19,Cauca,temp_min,14.9,°C,open-meteo
2024-12-19,GLOBAL,precio_cafe_arabica,323.75,USc/lb,yfinance
2024-12-19,Huila,precipitacion,12.6,mm,open-meteo
2024-12-19,Huila,temp_max,26.2,°C,open-meteo
2024-12-19,Huila,temp_min,14.6,°C,open-meteo
2024-12-19,Nariño,precipitacion,7.7,mm,open-meteo
2024-12-19,Nariño,temp_max,20.6,°C,open-meteo
2024-12-19,Nariño,temp_min,13.4,°C,open-meteo
2024-12-19,Quindío,precipitacion,26.9,mm,open-meteo
2024-12-19,Quindío,temp_max,23.1,°C,open-meteo
2024-12-19,Quindío,temp_min,15.1,°C,open-meteo
2024-12-19,Risaralda,precipitacion,13.9,mm,open-meteo
2024-12-19,Risaralda,temp_max,24.1,°C,open-meteo
2024-12-19,Risaralda,temp_min,16.5,°C,open-meteo
2024-12-19,Tolima,precipitacion,15.9,mm,open-meteo
2024-12-19,Tolima,temp_max,23.8,°C,open-meteo
2024-12-19,Tolima,temp_min,13.8,°C,open-meteo
2024-12-20,Antioquia,precipitacion,6.6,mm,open-meteo
2024-12-20,Antioquia,temp_max,26.9,°C,open-meteo
2024-12-20,Antioquia,temp_min,17.4,°C,open-meteo
2024-12-20,COLOMBIA,fx_usd_local,4376.68994140625,COP/USD,yfinance
2024-12-20,COLOMBIA,precio_interno_referencia,2790000.0,COP/carga_125kg,FNC
2024-12-20,Caldas,precipitacion,7.1,mm,open-meteo
2024-12-20,Caldas,temp_max,19.4,°C,open-meteo
2024-12-20,Caldas,temp_min,10.7,°C,open-meteo
2024-12-20,Cauca,precipitacion,4.6,mm,open-meteo
2024-12-20,Cauca,temp_max,21.8,°C,open-meteo
2024-12-20,Cauca,temp_min,14.7,°C,open-meteo
2024-12-20,GLOBAL,precio_cafe_arabica,325.0,USc/lb,yfinance
2024-12-20,Huila,precipitacion,1.9,mm,open-meteo
2024-12-20,Huila,temp_max,25.9,°C,open-meteo
2024-12-20,Huila,temp_min,14.2,°C,open-meteo
2024-12-20,Nariño,precipitacion,6.4,mm,open-meteo
2024-12-20,Nariño,temp_max,20.5,°C,open-meteo
2024-12-20,Nariño,temp_min,14.4,°C,open-meteo
2024-12-20,Quindío,precipitacion,12.7,mm,open-meteo
2024-12-20,Quindío,temp_max,22.3,°C,open-meteo
2024-12-20,Quindío,temp_min,15.5,°C,open-meteo
2024-12-20,Risaralda,precipitacion,7.3,mm,open-meteo
2024-12-20,Risaralda,temp_max,23.9,°C,open-meteo
2024-12-20,Risaralda,temp_min,16.0,°C,open-meteo
2024-12-20,Tolima,precipitacion,40.3,mm,open-meteo
2024-12-20,Tolima,temp_max,23.7,°C,open-meteo
2024-12-20,Tolima,temp_min,13.8,°C,open-meteo
2024-12-21,Antioquia,precipitacion,9.5,mm,open-meteo
2024-12-21,Antioquia,temp_max,25.7,°C,open-meteo
2024-12-21,Antioquia,temp_min,16.5,°C,open-meteo
2024-12-21,COLOMBIA,precio_interno_referencia,2790000.0,COP/carga_125kg,FNC
2024-12-21,Caldas,precipitacion,19.0,mm,open-meteo
2024-12-21,Caldas,temp_max,17.4,°C,open-meteo
2024-12-21,Caldas,temp_min,11.1,°C,open-meteo
2024-12-21,Cauca,precipitacion,7.0,mm,open-meteo
2024-12-21,Cauca,temp_max,20.9,°C,open-meteo
2024-12-21,Cauca,temp_min,14.8,°C,open-meteo
2024-12-21,Huila,precipitacion,2.6,mm,open-meteo
2024-12-21,Huila,temp_max,25.5,°C,open-meteo
2024-12-21,Huila,temp_min,15.3,°C,open-meteo
2024-12-21,Nariño,precipitacion,8.8,mm,open-meteo
2024-12-21,Nariño,temp_max,20.0,°C,open-meteo
2024-12-21,Nariño,temp_min,15.1,°C,open-meteo
2024-12-21,Quindío,precipitacion,46.6,mm,open-meteo
2024-12-21,Quindío,temp_max,20.3,°C,open-meteo
2024-12-21,Quindío,temp_min,15.9,°C,open-meteo
2024-12-21,Risaralda,precipitacion,26.6,mm,open-meteo
2024-12-21,Risaralda,temp_max,21.5,°C,open-meteo
2024-12-21,Risaralda,temp_min,15.6,°C,open-meteo
2024-12-21,Tolima,precipitacion,59.9,mm,open-meteo
2024-12-21,Tolima,temp_max,20.5,°C,open-meteo
2024-12-21,Tolima,temp_min,14.1,°C,open-meteo
2024-12-22,Antioquia,precipitacion,8.0,mm,open-meteo
2024-12-22,Antioquia,temp_max,26.8,°C,open-meteo
2024-12-22,Antioquia,temp_min,17.5,°C,open-meteo
2024-12-22,COLOMBIA,precio_interno_referencia,2790000.0,COP/carga_125kg,FNC
2024-12-22,Caldas,precipitacion,30.2,mm,open-meteo
2024-12-22,Caldas,temp_max,17.7,°C,open-meteo
2024-12-22,Caldas,temp_min,11.9,°C,open-meteo
2024-12-22,Cauca,precipitacion,3.8,mm,open-meteo
2024-12-22,Cauca,temp_max,20.6,°C,open-meteo
2024-12-22,Cauca,temp_min,15.7,°C,open-meteo
2024-12-22,Huila,precipitacion,19.4,mm,open-meteo
2024-12-22,Huila,temp_max,27.4,°C,open-meteo
2024-12-22,Huila,temp_min,14.4,°C,open-meteo
2024-12-22,Nariño,precipitacion,8.3,mm,open-meteo
2024-12-22,Nariño,temp_max,20.4,°C,open-meteo
2024-12-22,Nariño,temp_min,15.5,°C,open-meteo
2024-12-22,Quindío,precipitacion,28.6,mm,open-meteo
2024-12-22,Quindío,temp_max,22.0,°C,open-meteo
2024-12-22,Quindío,temp_min,16.2,°C,open-meteo
2024-12-22,Risaralda,precipitacion,10.8,mm,open-meteo
2024-12-22,Risaralda,temp_max,23.8,°C,open-meteo
2024-12-22,Risaralda,temp_min,15.9,°C,open-meteo
2024-12-22,Tolima,precipitacion,39.8,mm,open-meteo
2024-12-22,Tolima,temp_max,22.6,°C,open-meteo
2024-12-22,Tolima,temp_min,13.3,°C,open-meteo
2024-12-23,Antioquia,precipitacion,11.0,mm,open-meteo
2024-12-23,Antioquia,temp_max,26.3,°C,open-meteo
2024-12-23,Antioquia,temp_min,17.5,°C,open-meteo
2024-12-23,COLOMBIA,fx_usd_local,4311.7841796875,COP/USD,yfinance
2024-12-23,COLOMBIA,precio_interno_referencia,2830000.0,COP/carga_125kg,FNC
2024-12-23,Caldas,precipitacion,26.0,mm,open-meteo
2024-12-23,Caldas,temp_max,17.5,°C,open-meteo
2024-12-23,Caldas,temp_min,11.7,°C,open-meteo
2024-12-23,Cauca,precipitacion,1.7,mm,open-meteo
2024-12-23,Cauca,temp_max,20.6,°C,open-meteo
2024-12-23,Cauca,temp_min,15.6,°C,open-meteo
2024-12-23,GLOBAL,precio_cafe_arabica,327.25,USc/lb,yfinance
2024-12-23,Huila,precipitacion,8.3,mm,open-meteo
2024-12-23,Huila,temp_max,26.1,°C,open-meteo
2024-12-23,Huila,temp_min,15.9,°C,open-meteo
2024-12-23,Nariño,precipitacion,4.4,mm,open-meteo
2024-12-23,Nariño,temp_max,19.8,°C,open-meteo
2024-12-23,Nariño,temp_min,15.3,°C,open-meteo
2024-12-23,Quindío,precipitacion,23.7,mm,open-meteo
2024-12-23,Quindío,temp_max,21.4,°C,open-meteo
2024-12-23,Quindío,temp_min,15.3,°C,open-meteo
2024-12-23,Risaralda,precipitacion,18.3,mm,open-meteo
2024-12-23,Risaralda,temp_max,23.1,°C,open-meteo
2024-12-23,Risaralda,temp_min,15.4,°C,open-meteo
2024-12-23,Tolima,precipitacion,49.2,mm,open-meteo
2024-12-23,Tolima,temp_max,22.6,°C,open-meteo
2024-12-23,Tolima,temp_min,14.5,°C,open-meteo
2024-12-24,Antioquia,precipitacion,4.3,mm,open-meteo
2024-12-24,Antioquia,temp_max,27.0,°C,open-meteo
2024-12-24,Antioquia,temp_min,17.2,°C,open-meteo
2024-12-24,COLOMBIA,fx_usd_local,4410.25,COP/USD,yfinance
