semana_fin,fecha_dato,geografia,variable,valor,unidad,fuente,dias_observados
2024-01-07,2024-01-05,GLOBAL,precio_cafe_arabica,182.8000030517578,USc/lb,yfinance,4
2024-01-07,2024-01-07,Huila,precipitacion_semanal,7.5,mm,open-meteo,7
2024-01-07,2024-01-07,Huila,temp_max_semanal,27.5,°C,open-meteo,7
2024-01-07,2024-01-07,Huila,temp_min_semanal,12.2,°C,open-meteo,7
2024-01-07,2024-01-07,Huila,temp_promedio_semanal,20.5429,°C,open-meteo,7
2024-01-07,2024-01-07,Nariño,precipitacion_semanal,37.5,mm,open-meteo,7
2024-01-07,2024-01-07,Nariño,temp_max_semanal,24.1,°C,open-meteo,7
2024-01-07,2024-01-07,Nariño,temp_min_semanal,12.9,°C,open-meteo,7
2024-01-07,2024-01-07,Nariño,temp_promedio_semanal,18.0714,°C,open-meteo,7
2024-01-07,2024-01-07,Quindío,precipitacion_semanal,41.6,mm,open-meteo,7
2024-01-07,2024-01-07,Quindío,temp_max_semanal,25.8,°C,open-meteo,7
2024-01-07,2024-01-07,Quindío,temp_min_semanal,14.6,°C,open-meteo,7
2024-01-07,2024-01-07,Quindío,temp_promedio_semanal,19.75,°C,open-meteo,7
2024-01-07,2024-01-07,Risaralda,precipitacion_semanal,26.2,mm,open-meteo,7
2024-01-07,2024-01-07,Risaralda,temp_max_semanal,25.4,°C,open-meteo,7
2024-01-07,2024-01-07,Risaralda,temp_min_semanal,14.4,°C,open-meteo,7
2024-01-07,2024-01-07,Risaralda,temp_promedio_semanal,19.85,°C,open-meteo,7
2024-01-07,2024-01-07,Tolima,precipitacion_semanal,73.0,mm,open-meteo,7
2024-01-07,2024-01-07,Tolima,temp_max_semanal,23.8,°C,open-meteo,7
2024-01-07,2024-01-07,Tolima,temp_min_semanal,12.5,°C,open-meteo,7
2024-01-07,2024-01-07,Tolima,temp_promedio_semanal,18.2357,°C,open-meteo,7
2024-01-14,2024-01-14,Antioquia,precipitacion_semanal,22.3,mm,open-meteo,7
2024-01-14,2024-01-14,Antioquia,temp_max_semanal,29.4,°C,open-meteo,7
2024-01-14,2024-01-14,Antioquia,temp_min_semanal,16.3,°C,open-meteo,7
2024-01-14,2024-01-14,Antioquia,temp_promedio_semanal,22.7429,°C,open-meteo,7
2024-01-14,2024-01-12,COLOMBIA,fx_usd_local,3916.72998046875,COP/USD,yfinance,5
2024-01-14,2024-01-14,COLOMBIA,precio_interno_referencia,1376000.0,COP/carga_125kg,FNC,7
2024-01-14,2024-01-14,Caldas,precipitacion_semanal,30.1,mm,open-meteo,7
2024-01-14,2024-01-14,Caldas,temp_max_semanal,20.9,°C,open-meteo,7
2024-01-14,2024-01-14,Caldas,temp_min_semanal,10.4,°C,open-meteo,7
2024-01-14,2024-01-14,Caldas,temp_promedio_semanal,15.3929,°C,open-meteo,7
2024-01-14,2024-01-14,Cauca,precipitacion_semanal,51.1,mm,open-meteo,7
2024-01-14,2024-01-14,Cauca,temp_max_semanal,22.9,°C,open-meteo,7
2024-01-14,2024-01-14,Cauca,temp_min_semanal,12.4,°C,open-meteo,7
2024-01-14,2024-01-14,Cauca,temp_promedio_semanal,18.1857,°C,open-meteo,7
2024-01-14,2024-01-12,GLOBAL,precio_cafe_arabica,180.0,USc/lb,yfinance,5
2024-01-14,2024-01-14,Huila,precipitacion_semanal,34.8,mm,open-meteo,7
2024-01-14,2024-01-14,Huila,temp_max_semanal,27.5,°C,open-meteo,7
2024-01-14,2024-01-14,Huila,temp_min_semanal,13.3,°C,open-meteo,7
2024-01-14,2024-01-14,Huila,temp_promedio_semanal,20.5429,°C,open-meteo,7
2024-01-14,2024-01-14,Nariño,precipitacion_semanal,35.3,mm,open-meteo,7
2024-01-14,2024-01-14,Nariño,temp_max_semanal,21.7,°C,open-meteo,7
2024-01-14,2024-01-14,Nariño,temp_min_semanal,12.8,°C,open-meteo,7
2024-01-14,2024-01-14,Nariño,temp_promedio_semanal,17.3286,°C,open-meteo,7
2024-01-14,2024-01-14,Quindío,precipitacion_semanal,114.2,mm,open-meteo,7
2024-01-14,2024-01-14,Quindío,temp_max_semanal,24.6,°C,open-meteo,7
2024-01-14,2024-01-14,Quindío,temp_min_semanal,14.2,°C,open-meteo,7
2024-01-14,2024-01-14,Quindío,temp_promedio_semanal,19.0429,°C,open-meteo,7
2024-01-14,2024-01-14,Risaralda,precipitacion_semanal,63.3,mm,open-meteo,7
2024-01-14,2024-01-14,Risaralda,temp_max_semanal,25.6,°C,open-meteo,7
2024-01-14,2024-01-14,Risaralda,temp_min_semanal,14.4,°C,open-meteo,7
2024-01-14,2024-01-14,Risaralda,temp_promedio_semanal,19.6857,°C,open-meteo,7
2024-01-14,2024-01-14,Tolima,precipitacion_semanal,139.5,mm,open-meteo,7
2024-01-14,2024-01-14,Tolima,temp_max_semanal,24.1,°C,open-meteo,7
2024-01-14,2024-01-14,Tolima,temp_min_semanal,12.3,°C,open-meteo,7
2024-01-14,2024-01-14,Tolima,temp_promedio_semanal,18.15,°C,open-meteo,7
2024-01-21,2024-01-21,Antioquia,precipitacion_semanal,1.0,mm,open-meteo,7
2024-01-21,2024-01-21,Antioquia,temp_max_semanal,32.7,°C,open-meteo,7
2024-01-21,2024-01-21,Antioquia,temp_min_semanal,16.5,°C,open-meteo,7
2024-01-21,2024-01-21,Antioquia,temp_promedio_semanal,24.3714,°C,open-meteo,7
2024-01-21,2024-01-19,COLOMBIA,fx_usd_local,3919.389892578125,COP/USD,yfinance,5
2024-01-21,2024-01-21,COLOMBIA,precio_interno_referencia,1415000.0,COP/carga_125kg,FNC,7
2024-01-21,2024-01-21,Caldas,precipitacion_semanal,19.9,mm,open-meteo,7
2024-01-21,2024-01-21,Caldas,temp_max_semanal,21.5,°C,open-meteo,7
2024-01-21,2024-01-21,Caldas,temp_min_semanal,10.6,°C,open-meteo,7
2024-01-21,2024-01-21,Caldas,temp_promedio_semanal,15.9143,°C,open-meteo,7
2024-01-21,2024-01-21,Cauca,precipitacion_semanal,7.8,mm,open-meteo,7
2024-01-21,2024-01-21,Cauca,temp_max_semanal,24.0,°C,open-meteo,7
2024-01-21,2024-01-21,Cauca,temp_min_semanal,13.4,°C,open-meteo,7
2024-01-21,2024-01-21,Cauca,temp_promedio_semanal,19.1714,°C,open-meteo,7
2024-01-21,2024-01-19,GLOBAL,precio_cafe_arabica,185.1499938964844,USc/lb,yfinance,4
2024-01-21,2024-01-21,Huila,precipitacion_semanal,17.9,mm,open-meteo,7
2024-01-21,2024-01-21,Huila,temp_max_semanal,27.6,°C,open-meteo,7
2024-01-21,2024-01-21,Huila,temp_min_semanal,14.9,°C,open-meteo,7
2024-01-21,2024-01-21,Huila,temp_promedio_semanal,20.9929,°C,open-meteo,7
2024-01-21,2024-01-21,Nariño,precipitacion_semanal,25.8,mm,open-meteo,7
2024-01-21,2024-01-21,Nariño,temp_max_semanal,24.0,°C,open-meteo,7
2024-01-21,2024-01-21,Nariño,temp_min_semanal,12.6,°C,open-meteo,7
2024-01-21,2024-01-21,Nariño,temp_promedio_semanal,19.1929,°C,open-meteo,7
2024-01-21,2024-01-21,Quindío,precipitacion_semanal,33.4,mm,open-meteo,7
2024-01-21,2024-01-21,Quindío,temp_max_semanal,26.1,°C,open-meteo,7
2024-01-21,2024-01-21,Quindío,temp_min_semanal,14.7,°C,open-meteo,7
2024-01-21,2024-01-21,Quindío,temp_promedio_semanal,20.25,°C,open-meteo,7
2024-01-21,2024-01-21,Risaralda,precipitacion_semanal,15.4,mm,open-meteo,7
2024-01-21,2024-01-21,Risaralda,temp_max_semanal,27.0,°C,open-meteo,7
2024-01-21,2024-01-21,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2024-01-21,2024-01-21,Risaralda,temp_promedio_semanal,21.2643,°C,open-meteo,7
2024-01-21,2024-01-21,Tolima,precipitacion_semanal,40.7,mm,open-meteo,7
2024-01-21,2024-01-21,Tolima,temp_max_semanal,26.4,°C,open-meteo,7
2024-01-21,2024-01-21,Tolima,temp_min_semanal,13.1,°C,open-meteo,7
2024-01-21,2024-01-21,Tolima,temp_promedio_semanal,19.8714,°C,open-meteo,7
2024-01-28,2024-01-28,Antioquia,precipitacion_semanal,12.6,mm,open-meteo,7
2024-01-28,2024-01-28,Antioquia,temp_max_semanal,34.0,°C,open-meteo,7
2024-01-28,2024-01-28,Antioquia,temp_min_semanal,17.2,°C,open-meteo,7
2024-01-28,2024-01-28,Antioquia,temp_promedio_semanal,25.1214,°C,open-meteo,7
2024-01-28,2024-01-26,COLOMBIA,fx_usd_local,3937.5,COP/USD,yfinance,5
2024-01-28,2024-01-28,COLOMBIA,precio_interno_referencia,1467000.0,COP/carga_125kg,FNC,7
2024-01-28,2024-01-28,Caldas,precipitacion_semanal,5.4,mm,open-meteo,7
2024-01-28,2024-01-28,Caldas,temp_max_semanal,22.8,°C,open-meteo,7
2024-01-28,2024-01-28,Caldas,temp_min_semanal,10.7,°C,open-meteo,7
2024-01-28,2024-01-28,Caldas,temp_promedio_semanal,16.7714,°C,open-meteo,7
2024-01-28,2024-01-28,Cauca,precipitacion_semanal,4.2,mm,open-meteo,7
2024-01-28,2024-01-28,Cauca,temp_max_semanal,25.3,°C,open-meteo,7
2024-01-28,2024-01-28,Cauca,temp_min_semanal,11.5,°C,open-meteo,7
2024-01-28,2024-01-28,Cauca,temp_promedio_semanal,19.05,°C,open-meteo,7
2024-01-28,2024-01-26,GLOBAL,precio_cafe_arabica,193.8500061035156,USc/lb,yfinance,5
2024-01-28,2024-01-28,Huila,precipitacion_semanal,4.7,mm,open-meteo,7
2024-01-28,2024-01-28,Huila,temp_max_semanal,29.0,°C,open-meteo,7
2024-01-28,2024-01-28,Huila,temp_min_semanal,12.4,°C,open-meteo,7
2024-01-28,2024-01-28,Huila,temp_promedio_semanal,20.9286,°C,open-meteo,7
2024-01-28,2024-01-28,Nariño,precipitacion_semanal,6.2,mm,open-meteo,7
2024-01-28,2024-01-28,Nariño,temp_max_semanal,26.1,°C,open-meteo,7
2024-01-28,2024-01-28,Nariño,temp_min_semanal,12.9,°C,open-meteo,7
2024-01-28,2024-01-28,Nariño,temp_promedio_semanal,19.4786,°C,open-meteo,7
2024-01-28,2024-01-28,Quindío,precipitacion_semanal,25.3,mm,open-meteo,7
2024-01-28,2024-01-28,Quindío,temp_max_semanal,27.2,°C,open-meteo,7
2024-01-28,2024-01-28,Quindío,temp_min_semanal,15.1,°C,open-meteo,7
2024-01-28,2024-01-28,Quindío,temp_promedio_semanal,20.95,°C,open-meteo,7
2024-01-28,2024-01-28,Risaralda,precipitacion_semanal,7.2,mm,open-meteo,7
2024-01-28,2024-01-28,Risaralda,temp_max_semanal,27.9,°C,open-meteo,7
2024-01-28,2024-01-28,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2024-01-28,2024-01-28,Risaralda,temp_promedio_semanal,22.3929,°C,open-meteo,7
2024-01-28,2024-01-28,Tolima,precipitacion_semanal,28.1,mm,open-meteo,7
2024-01-28,2024-01-28,Tolima,temp_max_semanal,27.1,°C,open-meteo,7
2024-01-28,2024-01-28,Tolima,temp_min_semanal,14.3,°C,open-meteo,7
2024-01-28,2024-01-28,Tolima,temp_promedio_semanal,20.5,°C,open-meteo,7
2024-02-04,2024-02-04,Antioquia,precipitacion_semanal,68.1,mm,open-meteo,7
2024-02-04,2024-02-04,Antioquia,temp_max_semanal,31.6,°C,open-meteo,7
2024-02-04,2024-02-04,Antioquia,temp_min_semanal,17.5,°C,open-meteo,7
2024-02-04,2024-02-04,Antioquia,temp_promedio_semanal,23.4929,°C,open-meteo,7
2024-02-04,2024-02-01,COLOMBIA,exportaciones_cafe,1045.063,miles_sacos_60kg,FNC,1
2024-02-04,2024-02-02,COLOMBIA,fx_usd_local,3884.60009765625,COP/USD,yfinance,5
2024-02-04,2024-02-04,COLOMBIA,precio_interno_referencia,1486000.0,COP/carga_125kg,FNC,7
2024-02-04,2024-02-01,COLOMBIA,produccion_nacional,961.0,miles_sacos_60kg,FNC,1
2024-02-04,2024-02-04,Caldas,precipitacion_semanal,49.3,mm,open-meteo,7
2024-02-04,2024-02-04,Caldas,temp_max_semanal,22.3,°C,open-meteo,7
2024-02-04,2024-02-04,Caldas,temp_min_semanal,11.8,°C,open-meteo,7
2024-02-04,2024-02-04,Caldas,temp_promedio_semanal,16.45,°C,open-meteo,7
2024-02-04,2024-02-04,Cauca,precipitacion_semanal,58.7,mm,open-meteo,7
2024-02-04,2024-02-04,Cauca,temp_max_semanal,24.6,°C,open-meteo,7
2024-02-04,2024-02-04,Cauca,temp_min_semanal,14.8,°C,open-meteo,7
2024-02-04,2024-02-04,Cauca,temp_promedio_semanal,19.4714,°C,open-meteo,7
2024-02-04,2024-02-02,GLOBAL,precio_cafe_arabica,191.9499969482422,USc/lb,yfinance,5
2024-02-04,2024-02-04,Huila,precipitacion_semanal,60.1,mm,open-meteo,7
2024-02-04,2024-02-04,Huila,temp_max_semanal,27.6,°C,open-meteo,7
2024-02-04,2024-02-04,Huila,temp_min_semanal,14.5,°C,open-meteo,7
2024-02-04,2024-02-04,Huila,temp_promedio_semanal,21.2143,°C,open-meteo,7
2024-02-04,2024-02-04,Nariño,precipitacion_semanal,34.5,mm,open-meteo,7
2024-02-04,2024-02-04,Nariño,temp_max_semanal,23.1,°C,open-meteo,7
2024-02-04,2024-02-04,Nariño,temp_min_semanal,15.1,°C,open-meteo,7
2024-02-04,2024-02-04,Nariño,temp_promedio_semanal,18.8071,°C,open-meteo,7
2024-02-04,2024-02-04,Quindío,precipitacion_semanal,97.7,mm,open-meteo,7
2024-02-04,2024-02-04,Quindío,temp_max_semanal,24.8,°C,open-meteo,7
2024-02-04,2024-02-04,Quindío,temp_min_semanal,15.9,°C,open-meteo,7
2024-02-04,2024-02-04,Quindío,temp_promedio_semanal,20.2214,°C,open-meteo,7
2024-02-04,2024-02-04,Risaralda,precipitacion_semanal,78.2,mm,open-meteo,7
2024-02-04,2024-02-04,Risaralda,temp_max_semanal,27.1,°C,open-meteo,7
2024-02-04,2024-02-04,Risaralda,temp_min_semanal,16.1,°C,open-meteo,7
2024-02-04,2024-02-04,Risaralda,temp_promedio_semanal,21.2643,°C,open-meteo,7
2024-02-04,2024-02-04,Tolima,precipitacion_semanal,131.5,mm,open-meteo,7
2024-02-04,2024-02-04,Tolima,temp_max_semanal,23.5,°C,open-meteo,7
2024-02-04,2024-02-04,Tolima,temp_min_semanal,15.3,°C,open-meteo,7
2024-02-04,2024-02-04,Tolima,temp_promedio_semanal,18.9929,°C,open-meteo,7
2024-02-11,2024-02-11,Antioquia,precipitacion_semanal,23.5,mm,open-meteo,7
2024-02-11,2024-02-11,Antioquia,temp_max_semanal,30.3,°C,open-meteo,7
2024-02-11,2024-02-11,Antioquia,temp_min_semanal,17.4,°C,open-meteo,7
2024-02-11,2024-02-11,Antioquia,temp_promedio_semanal,23.0643,°C,open-meteo,7
2024-02-11,2024-02-09,COLOMBIA,fx_usd_local,3945.0,COP/USD,yfinance,5
2024-02-11,2024-02-11,COLOMBIA,precio_interno_referencia,1503000.0,COP/carga_125kg,FNC,7
2024-02-11,2024-02-11,Caldas,precipitacion_semanal,33.7,mm,open-meteo,7
2024-02-11,2024-02-11,Caldas,temp_max_semanal,21.2,°C,open-meteo,7
2024-02-11,2024-02-11,Caldas,temp_min_semanal,10.5,°C,open-meteo,7
2024-02-11,2024-02-11,Caldas,temp_promedio_semanal,16.2714,°C,open-meteo,7
2024-02-11,2024-02-11,Cauca,precipitacion_semanal,28.8,mm,open-meteo,7
2024-02-11,2024-02-11,Cauca,temp_max_semanal,23.4,°C,open-meteo,7
2024-02-11,2024-02-11,Cauca,temp_min_semanal,13.2,°C,open-meteo,7
2024-02-11,2024-02-11,Cauca,temp_promedio_semanal,18.6571,°C,open-meteo,7
2024-02-11,2024-02-09,GLOBAL,precio_cafe_arabica,196.3000030517578,USc/lb,yfinance,5
2024-02-11,2024-02-11,Huila,precipitacion_semanal,63.2,mm,open-meteo,7
2024-02-11,2024-02-11,Huila,temp_max_semanal,26.5,°C,open-meteo,7
2024-02-11,2024-02-11,Huila,temp_min_semanal,14.2,°C,open-meteo,7
2024-02-11,2024-02-11,Huila,temp_promedio_semanal,20.2857,°C,open-meteo,7
2024-02-11,2024-02-11,Nariño,precipitacion_semanal,30.3,mm,open-meteo,7
2024-02-11,2024-02-11,Nariño,temp_max_semanal,22.2,°C,open-meteo,7
2024-02-11,2024-02-11,Nariño,temp_min_semanal,13.8,°C,open-meteo,7
2024-02-11,2024-02-11,Nariño,temp_promedio_semanal,18.0,°C,open-meteo,7
2024-02-11,2024-02-11,Quindío,precipitacion_semanal,81.4,mm,open-meteo,7
2024-02-11,2024-02-11,Quindío,temp_max_semanal,25.0,°C,open-meteo,7
2024-02-11,2024-02-11,Quindío,temp_min_semanal,15.7,°C,open-meteo,7
2024-02-11,2024-02-11,Quindío,temp_promedio_semanal,19.9643,°C,open-meteo,7
2024-02-11,2024-02-11,Risaralda,precipitacion_semanal,43.5,mm,open-meteo,7
2024-02-11,2024-02-11,Risaralda,temp_max_semanal,26.4,°C,open-meteo,7
2024-02-11,2024-02-11,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2024-02-11,2024-02-11,Risaralda,temp_promedio_semanal,21.0,°C,open-meteo,7
2024-02-11,2024-02-11,Tolima,precipitacion_semanal,133.4,mm,open-meteo,7
2024-02-11,2024-02-11,Tolima,temp_max_semanal,24.1,°C,open-meteo,7
2024-02-11,2024-02-11,Tolima,temp_min_semanal,13.6,°C,open-meteo,7
2024-02-11,2024-02-11,Tolima,temp_promedio_semanal,18.3786,°C,open-meteo,7
2024-02-18,2024-02-18,Antioquia,precipitacion_semanal,8.4,mm,open-meteo,7
2024-02-18,2024-02-18,Antioquia,temp_max_semanal,32.6,°C,open-meteo,7
2024-02-18,2024-02-18,Antioquia,temp_min_semanal,17.1,°C,open-meteo,7
2024-02-18,2024-02-18,Antioquia,temp_promedio_semanal,24.7643,°C,open-meteo,7
2024-02-18,2024-02-16,COLOMBIA,fx_usd_local,3907.3798828125,COP/USD,yfinance,5
2024-02-18,2024-02-18,COLOMBIA,precio_interno_referencia,1448000.0,COP/carga_125kg,FNC,7
2024-02-18,2024-02-18,Caldas,precipitacion_semanal,11.3,mm,open-meteo,7
2024-02-18,2024-02-18,Caldas,temp_max_semanal,22.9,°C,open-meteo,7
2024-02-18,2024-02-18,Caldas,temp_min_semanal,10.3,°C,open-meteo,7
2024-02-18,2024-02-18,Caldas,temp_promedio_semanal,16.75,°C,open-meteo,7
2024-02-18,2024-02-18,Cauca,precipitacion_semanal,21.8,mm,open-meteo,7
2024-02-18,2024-02-18,Cauca,temp_max_semanal,24.0,°C,open-meteo,7
2024-02-18,2024-02-18,Cauca,temp_min_semanal,13.7,°C,open-meteo,7
2024-02-18,2024-02-18,Cauca,temp_promedio_semanal,19.1143,°C,open-meteo,7
2024-02-18,2024-02-16,GLOBAL,precio_cafe_arabica,190.8500061035156,USc/lb,yfinance,5
2024-02-18,2024-02-18,Huila,precipitacion_semanal,48.9,mm,open-meteo,7
2024-02-18,2024-02-18,Huila,temp_max_semanal,26.7,°C,open-meteo,7
2024-02-18,2024-02-18,Huila,temp_min_semanal,14.6,°C,open-meteo,7
2024-02-18,2024-02-18,Huila,temp_promedio_semanal,20.7,°C,open-meteo,7
2024-02-18,2024-02-18,Nariño,precipitacion_semanal,30.6,mm,open-meteo,7
2024-02-18,2024-02-18,Nariño,temp_max_semanal,26.0,°C,open-meteo,7
2024-02-18,2024-02-18,Nariño,temp_min_semanal,14.6,°C,open-meteo,7
2024-02-18,2024-02-18,Nariño,temp_promedio_semanal,19.5571,°C,open-meteo,7
2024-02-18,2024-02-18,Quindío,precipitacion_semanal,70.9,mm,open-meteo,7
2024-02-18,2024-02-18,Quindío,temp_max_semanal,28.3,°C,open-meteo,7
2024-02-18,2024-02-18,Quindío,temp_min_semanal,15.5,°C,open-meteo,7
2024-02-18,2024-02-18,Quindío,temp_promedio_semanal,20.9714,°C,open-meteo,7
2024-02-18,2024-02-18,Risaralda,precipitacion_semanal,30.7,mm,open-meteo,7
2024-02-18,2024-02-18,Risaralda,temp_max_semanal,27.9,°C,open-meteo,7
2024-02-18,2024-02-18,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2024-02-18,2024-02-18,Risaralda,temp_promedio_semanal,21.9714,°C,open-meteo,7
2024-02-18,2024-02-18,Tolima,precipitacion_semanal,41.1,mm,open-meteo,7
2024-02-18,2024-02-18,Tolima,temp_max_semanal,26.0,°C,open-meteo,7
2024-02-18,2024-02-18,Tolima,temp_min_semanal,13.3,°C,open-meteo,7
2024-02-18,2024-02-18,Tolima,temp_promedio_semanal,20.0929,°C,open-meteo,7
2024-02-25,2024-02-25,Antioquia,precipitacion_semanal,18.3,mm,open-meteo,7
2024-02-25,2024-02-25,Antioquia,temp_max_semanal,32.4,°C,open-meteo,7
2024-02-25,2024-02-25,Antioquia,temp_min_semanal,16.0,°C,open-meteo,7
2024-02-25,2024-02-25,Antioquia,temp_promedio_semanal,23.7429,°C,open-meteo,7
2024-02-25,2024-02-23,COLOMBIA,fx_usd_local,3926.8798828125,COP/USD,yfinance,5
2024-02-25,2024-02-25,COLOMBIA,precio_interno_referencia,1414000.0,COP/carga_125kg,FNC,7
2024-02-25,2024-02-25,Caldas,precipitacion_semanal,34.3,mm,open-meteo,7
2024-02-25,2024-02-25,Caldas,temp_max_semanal,22.3,°C,open-meteo,7
2024-02-25,2024-02-25,Caldas,temp_min_semanal,10.2,°C,open-meteo,7
2024-02-25,2024-02-25,Caldas,temp_promedio_semanal,16.1,°C,open-meteo,7
2024-02-25,2024-02-25,Cauca,precipitacion_semanal,65.7,mm,open-meteo,7
2024-02-25,2024-02-25,Cauca,temp_max_semanal,25.5,°C,open-meteo,7
2024-02-25,2024-02-25,Cauca,temp_min_semanal,11.9,°C,open-meteo,7
2024-02-25,2024-02-25,Cauca,temp_promedio_semanal,18.5286,°C,open-meteo,7
2024-02-25,2024-02-23,GLOBAL,precio_cafe_arabica,191.0,USc/lb,yfinance,4
2024-02-25,2024-02-25,Huila,precipitacion_semanal,32.8,mm,open-meteo,7
2024-02-25,2024-02-25,Huila,temp_max_semanal,27.8,°C,open-meteo,7
2024-02-25,2024-02-25,Huila,temp_min_semanal,14.4,°C,open-meteo,7
2024-02-25,2024-02-25,Huila,temp_promedio_semanal,21.7214,°C,open-meteo,7
2024-02-25,2024-02-25,Nariño,precipitacion_semanal,74.6,mm,open-meteo,7
2024-02-25,2024-02-25,Nariño,temp_max_semanal,23.2,°C,open-meteo,7
2024-02-25,2024-02-25,Nariño,temp_min_semanal,13.9,°C,open-meteo,7
2024-02-25,2024-02-25,Nariño,temp_promedio_semanal,18.45,°C,open-meteo,7
2024-02-25,2024-02-25,Quindío,precipitacion_semanal,122.5,mm,open-meteo,7
2024-02-25,2024-02-25,Quindío,temp_max_semanal,25.9,°C,open-meteo,7
2024-02-25,2024-02-25,Quindío,temp_min_semanal,15.6,°C,open-meteo,7
2024-02-25,2024-02-25,Quindío,temp_promedio_semanal,20.3071,°C,open-meteo,7
2024-02-25,2024-02-25,Risaralda,precipitacion_semanal,42.9,mm,open-meteo,7
2024-02-25,2024-02-25,Risaralda,temp_max_semanal,28.0,°C,open-meteo,7
2024-02-25,2024-02-25,Risaralda,temp_min_semanal,15.2,°C,open-meteo,7
2024-02-25,2024-02-25,Risaralda,temp_promedio_semanal,20.7143,°C,open-meteo,7
2024-02-25,2024-02-25,Tolima,precipitacion_semanal,50.7,mm,open-meteo,7
2024-02-25,2024-02-25,Tolima,temp_max_semanal,24.8,°C,open-meteo,7
2024-02-25,2024-02-25,Tolima,temp_min_semanal,12.7,°C,open-meteo,7
2024-02-25,2024-02-25,Tolima,temp_promedio_semanal,19.15,°C,open-meteo,7
2024-03-03,2024-03-03,Antioquia,precipitacion_semanal,25.7,mm,open-meteo,7
2024-03-03,2024-03-03,Antioquia,temp_max_semanal,31.9,°C,open-meteo,7
2024-03-03,2024-03-03,Antioquia,temp_min_semanal,16.4,°C,open-meteo,7
2024-03-03,2024-03-03,Antioquia,temp_promedio_semanal,23.9571,°C,open-meteo,7
2024-03-03,2024-03-01,COLOMBIA,exportaciones_cafe,1005.461,miles_sacos_60kg,FNC,1
2024-03-03,2024-03-01,COLOMBIA,fx_usd_local,3926.1298828125,COP/USD,yfinance,5
2024-03-03,2024-03-03,COLOMBIA,precio_interno_referencia,1430000.0,COP/carga_125kg,FNC,7
2024-03-03,2024-03-01,COLOMBIA,produccion_nacional,865.5325633014444,miles_sacos_60kg,FNC,1
2024-03-03,2024-03-03,Caldas,precipitacion_semanal,28.8,mm,open-meteo,7
2024-03-03,2024-03-03,Caldas,temp_max_semanal,23.1,°C,open-meteo,7
2024-03-03,2024-03-03,Caldas,temp_min_semanal,10.4,°C,open-meteo,7
2024-03-03,2024-03-03,Caldas,temp_promedio_semanal,16.1571,°C,open-meteo,7
2024-03-03,2024-03-03,Cauca,precipitacion_semanal,28.6,mm,open-meteo,7
2024-03-03,2024-03-03,Cauca,temp_max_semanal,23.0,°C,open-meteo,7
2024-03-03,2024-03-03,Cauca,temp_min_semanal,12.5,°C,open-meteo,7
2024-03-03,2024-03-03,Cauca,temp_promedio_semanal,18.5357,°C,open-meteo,7
2024-03-03,2024-03-01,GLOBAL,precio_cafe_arabica,193.8000030517578,USc/lb,yfinance,5
2024-03-03,2024-03-03,Huila,precipitacion_semanal,62.2,mm,open-meteo,7
2024-03-03,2024-03-03,Huila,temp_max_semanal,27.5,°C,open-meteo,7
2024-03-03,2024-03-03,Huila,temp_min_semanal,14.9,°C,open-meteo,7
2024-03-03,2024-03-03,Huila,temp_promedio_semanal,20.8929,°C,open-meteo,7
2024-03-03,2024-03-03,Nariño,precipitacion_semanal,53.2,mm,open-meteo,7
2024-03-03,2024-03-03,Nariño,temp_max_semanal,22.7,°C,open-meteo,7
2024-03-03,2024-03-03,Nariño,temp_min_semanal,13.4,°C,open-meteo,7
2024-03-03,2024-03-03,Nariño,temp_promedio_semanal,17.9714,°C,open-meteo,7
2024-03-03,2024-03-03,Quindío,precipitacion_semanal,121.9,mm,open-meteo,7
2024-03-03,2024-03-03,Quindío,temp_max_semanal,25.5,°C,open-meteo,7
2024-03-03,2024-03-03,Quindío,temp_min_semanal,14.5,°C,open-meteo,7
2024-03-03,2024-03-03,Quindío,temp_promedio_semanal,19.9286,°C,open-meteo,7
2024-03-03,2024-03-03,Risaralda,precipitacion_semanal,49.9,mm,open-meteo,7
2024-03-03,2024-03-03,Risaralda,temp_max_semanal,27.1,°C,open-meteo,7
2024-03-03,2024-03-03,Risaralda,temp_min_semanal,13.9,°C,open-meteo,7
2024-03-03,2024-03-03,Risaralda,temp_promedio_semanal,20.6714,°C,open-meteo,7
2024-03-03,2024-03-03,Tolima,precipitacion_semanal,118.0,mm,open-meteo,7
2024-03-03,2024-03-03,Tolima,temp_max_semanal,24.3,°C,open-meteo,7
2024-03-03,2024-03-03,Tolima,temp_min_semanal,12.8,°C,open-meteo,7
2024-03-03,2024-03-03,Tolima,temp_promedio_semanal,18.7857,°C,open-meteo,7
2024-03-10,2024-03-10,Antioquia,precipitacion_semanal,13.5,mm,open-meteo,7
2024-03-10,2024-03-10,Antioquia,temp_max_semanal,35.3,°C,open-meteo,7
